invoice_no,buyer_gstin,period,auto_tax,auto_value
INV-7224,24XRNGL0999J1ZC,2025-01,156819.6,871220
INV-7225,10IPDJZ6359J1ZR,2025-01,30342.42,168569
INV-7226,01OMLEB9484C1ZS,2025-01,128527.02,714039
INV-7227,07WISHY8543K1ZD,2025-01,110602.08,614456
INV-7228,31HACDG3400R1ZG,2025-01,41746.86,231927
INV-7229,12UNDFD7053Z1ZR,2025-01,94172.76,523182
INV-7230,16VCWGM6308F1ZP,2025-01,115745.04,643028
INV-7231,06HRQCY2381B1ZH,2025-01,123752.34,687513
INV-7232,21WXLUP8739S1ZT,2025-01,111604.86,620027
INV-7233,32DTGZE8076K1ZO,2025-01,20570.4,114280
INV-7234,10IPDJZ6359J1ZR,2025-01,160662.96,892572
INV-7235,11SDCLJ5375F1ZM,2025-01,137306.88,762816
INV-7236,10ROEBN7181A1ZY,2025-01,94705.02,526139
INV-7237,35VOKPW7730N1ZC,2025-01,71345.52,396364
INV-7238,18FZLKA1555K1ZD,2025-01,60141.42,334119
INV-7239,11ZVDLZ4968I1ZK,2025-01,111151.8,617510
INV-7240,13IPZDV7275I1ZY,2025-01,28719.72,159554
INV-7241,03LRWGB4577E1ZQ,2025-01,151647.66,842487
INV-7242,05OAYVM5936M1ZB,2025-01,42794.1,237745
INV-7243,10EQXIY0809Y1ZS,2025-01,17436.24,96868
INV-7244,02DGGTT2309P1ZR,2025-01,90268.38,501491
INV-7245,04QPORH7041C1ZZ,2025-01,102678.66,570437
INV-7246,20GRSUB9445W1ZN,2025-01,72927,405150
INV-7247,19GBHOT1335A1ZF,2025-01,56146.68,311926
INV-7248,30DDTOT4539E1ZQ,2025-01,141064.07,830375
INV-7249,13BJPBB8562G1ZK,2025-01,144666.9,803705
INV-7250,28KWWFQ6073J1ZQ,2025-01,100892.86,654118
INV-7251,33OLPXT6026S1ZS,2025-01,175443.48,974686
INV-7252,36KIHLW7654N1ZE,2025-01,95974.2,533190
INV-7253,15ZCRGV9092Z1ZM,2025-01,112826.96,756060
INV-7254,37HOAHL5644G1ZQ,2025-01,66841.2,371340
INV-7255,07MIHIH6961Q1ZY,2025-01,124125.12,689584
INV-7256,10GQLRX4250L1ZS,2025-01,6802.2,37790
INV-7257,12FVFEU8899O1ZU,2025-01,18133.92,100744
INV-7258,24CAIJH1145N1ZD,2025-01,91791,509950
INV-7259,33BHVEY8550D1ZZ,2025-01,126782.28,704346
INV-7260,09YATAM4864G1ZS,2025-01,119754.9,665305
INV-7261,37WUZXT8972Z1ZL,2025-01,48213.18,267851
INV-7262,19NHVZG5395E1ZC,2025-01,75559.32,419774
INV-7263,04EGBVX4443M1ZV,2025-01,130098.96,722772
INV-7264,30PBRRE0104L1ZQ,2025-01,120557.34,669763
INV-7265,10PXUWW9393D1ZK,2025-01,37787.52,224431
INV-7266,19IKFUW3521P1ZZ,2025-01,30331.98,168511
INV-7267,28ZJAFJ0381V1ZA,2025-01,25035.12,139084
INV-7268,35KESUP1066K1ZN,2025-01,25738.42,172856
INV-7269,08MBTFR6385C1ZZ,2025-01,73249.02,406939
INV-7270,09YATAM4864G1ZS,2025-01,55494.36,308302
INV-7271,30AYELZ4998J1ZF,2025-01,69399.76,444199
INV-7272,14RMGAC1549Y1ZQ,2025-01,16231.44,97858
INV-7273,05JLNVM5884L1ZZ,2025-01,30530.88,169616
INV-7274,10EVUVE4462O1ZT,2025-01,5245.87,32621
INV-7275,24XRNGL0999J1ZC,2025-01,142689.06,792717
INV-7276,22DRBDW4138T1ZF,2025-01,65340.9,363005
INV-7277,13SRNZT4189O1ZD,2025-01,103320.18,574001
INV-7278,34HMTAR3399I1ZZ,2025-01,29828.88,165716
INV-7279,25XVAOH1860M1ZQ,2025-01,15606.36,86702
INV-7280,31FVHOH1720Q1ZH,2025-01,84347.64,468598
INV-7281,09EACEA6346S1ZI,2025-01,120023.1,666795
INV-7282,13THBXY4145Q1ZA,2025-01,73520.46,408447
INV-7283,21UHJDN5710M1ZT,2025-01,92160.54,512003
INV-7284,08OOXKI7109C1ZL,2025-01,21293.64,118298
INV-7285,36DBOKO0277G1ZN,2025-01,39870.54,221503
INV-7286,29VCWVD9094X1ZM,2025-01,66444.3,369135
INV-7287,13UORYV7784C1ZD,2025-01,62611.26,367383
INV-7288,27PXNVO3752G1ZT,2025-01,28122.3,156235
INV-7289,19AHHWB2275Z1ZG,2025-01,148820.58,826781
INV-7290,27QHEMO9182P1ZB,2025-01,7525.26,41807
INV-7291,32KVMCA7225F1ZY,2025-01,32691.06,181617
INV-7292,03MJDYW5974K1ZH,2025-01,57070.98,317061
INV-7293,18ODSCR8472B1ZM,2025-01,165213.9,917855
INV-7294,04MXBHA0165G1ZF,2025-01,71408.7,396715
INV-7295,24RTYKT1404N1ZI,2025-01,93878.82,521549
INV-7296,07LVITY3702O1ZP,2025-01,179797.86,998877
INV-7297,28XIZTD8670E1ZB,2025-01,154266.84,857038
INV-7298,28PDYEO0579V1ZP,2025-01,128838.29,884955
INV-7299,33JMOJG1572Q1ZA,2025-01,61068.24,339268
INV-7300,30HNQPA9985T1ZT,2025-01,71254.48,440684
INV-7301,07IZKOY5620M1ZS,2025-01,98306.28,546146
INV-7302,10PXUWW9393D1ZK,2025-01,31950.36,177502
INV-7303,05VCMUF8489V1ZM,2025-01,153204.3,851135
INV-7304,21WXLUP8739S1ZT,2025-01,71183.7,395465
INV-7305,16ENVGK3459H1ZJ,2025-01,78580.08,436556
INV-7306,07LVITY3702O1ZP,2025-01,2897.1,16095
INV-7307,17LHZWC3326A1ZV,2025-01,108908.64,605048
INV-7308,10NKQVR0678B1ZH,2025-01,102557.34,569763
INV-7309,01ROKEJ7672R1ZE,2025-01,28789.2,159940
INV-7310,28JJHJZ8074N1ZZ,2025-01,81393.3,452185
INV-7311,31OGHKW0555T1ZE,2025-01,167104.62,928359
INV-7312,36GSFRA4156W1ZE,2025-01,35645.94,198033
INV-7313,15IYXVG6513R1ZC,2025-01,118105.97,785626
INV-7314,13SKRJX4200R1ZH,2025-01,99920.74,653709
INV-7315,01MNMTK9720T1ZX,2025-01,42476.22,235979
INV-7316,34QBFQT5133V1ZZ,2025-01,52626.78,292371
INV-7317,17RSRVQ9634S1ZL,2025-01,110427.12,613484
INV-7318,25EBYZI9874U1ZF,2025-01,165757.14,920873
INV-7319,26ZNDLD4290X1ZB,2025-01,2624.76,14582
INV-7320,25MDWAY4696B1ZD,2025-01,38771.64,215398
INV-7321,36GSFRA4156W1ZE,2025-01,88899.3,493885
INV-7322,35FOTOQ9663V1ZQ,2025-01,178259.76,990332
INV-7323,21GOQYP4748T1ZH,2025-01,110347.28,742987
INV-7324,02PDJVP7634L1ZN,2025-01,62908.05,371642
INV-7325,29EOOWD7907H1ZC,2025-01,89309.16,496162
INV-7326,33GASVP6844K1ZR,2025-01,142634.71,915989
INV-7327,37DZXIO2158E1ZJ,2025-01,111798.07,697277
INV-7328,04FXWBG6219S1ZS,2025-01,40230.36,223502
INV-7329,31JIXWO2175M1ZH,2025-01,101777.4,565430
INV-7330,10UXOZO1226O1ZL,2025-01,82304.51,484777
INV-7331,22NHTSP5266K1ZX,2025-01,179925.48,999586
INV-7332,31HACDG3400R1ZG,2025-01,38240.28,212446
INV-7333,08AQDWU9435U1ZG,2025-01,168051.24,933618
INV-7334,22QRDXN6365G1ZN,2025-01,153089.33,981468
INV-7335,15PGACU1846F1ZM,2025-01,52709.04,292828
INV-7336,11XORDW1743Y1ZO,2025-01,175921.38,977341
INV-7337,01YAOQS0373X1ZX,2025-01,146365.74,813143
INV-7338,36LJHUT2399Y1ZG,2025-01,39007.08,216706
INV-7339,37ADLJL0133I1ZH,2025-01,128428.56,713492
INV-7340,20AQFJI6157Y1ZI,2025-01,149741.64,831898
INV-7341,24FICSI1094E1ZY,2025-01,2619.9,14555
INV-7342,35DJTGJ6364T1ZR,2025-01,168513.66,936187
INV-7343,32PCVHK5199T1ZL,2025-01,160535.52,891864
INV-7344,15HFZLT1044G1ZD,2025-01,137703.24,765018
INV-7345,32BIQJN6421R1ZP,2025-01,96809.58,537831
INV-7346,24DUGXU0820W1ZS,2025-01,132665.14,866798
INV-7347,31GSLZY0374P1ZD,2025-01,165946.14,921923
INV-7348,06NJYOU5080M1ZL,2025-01,143874.54,799303
INV-7349,30CKEYC1111G1ZQ,2025-01,86991.12,483284
INV-7350,25WOJRT9700I1ZG,2025-01,6129.9,34055
INV-7351,24XRNGL0999J1ZC,2025-01,132285.6,734920
INV-7352,29HBFUP1144R1ZL,2025-01,95938.74,532993
INV-7353,37DZXIO2158E1ZJ,2025-01,40840.74,226893
INV-7354,22RUMRN5458J1ZF,2025-01,65136.24,361868
INV-7355,37YCAID6479X1ZX,2025-01,116289.9,646055
INV-7356,16SJUSB4414M1ZL,2025-01,167273.1,929295
INV-7357,04FXWBG6219S1ZS,2025-01,107928.9,599605
INV-7358,32IOIHA5082Z1ZP,2025-01,54635.22,303529
INV-7359,15CWMZP8277H1ZH,2025-01,11614.32,64524
INV-7360,09RVTRN6433F1ZG,2025-01,29275.56,162642
INV-7361,24GJXEK3626W1ZD,2025-01,145924.2,810690
INV-7362,05SXWQV5720I1ZR,2025-01,177431.22,985729
INV-7363,30JVWFR3207L1ZU,2025-01,157489.02,874939
INV-7364,04MXBHA0165G1ZF,2025-01,166878.9,927105
INV-7365,01ROKEJ7672R1ZE,2025-01,171465.84,952588
INV-7366,03MJDYW5974K1ZH,2025-01,22509.72,125054
INV-7367,37TIQTD1337Y1ZR,2025-01,171599.4,953330
INV-7368,35FOTOQ9663V1ZQ,2025-01,160946.86,948031
INV-7369,16YRIXY3529Y1ZL,2025-01,167474.34,930413
INV-7370,14EWUHM1869J1ZX,2025-01,100686.96,559372
INV-7371,30QHQEA0511I1ZE,2025-01,144741.6,804120
INV-7372,14OZMJY4556X1ZV,2025-01,122229.18,679051
INV-7373,23DZKDZ8794X1ZR,2025-01,13395.6,74420
INV-7374,34MOXDD4553Y1ZO,2025-01,67590.54,375503
INV-7375,07EJJFF1911E1ZP,2025-01,97864.92,543694
INV-7376,06CBYYW8061O1ZP,2025-01,42111.18,233951
INV-7377,27PXNVO3752G1ZT,2025-01,121521.06,675117
INV-7378,06NNJXC8925F1ZK,2025-01,99012.6,550070
INV-7379,19MDBQP6411V1ZM,2025-01,60366.06,335367
INV-7380,32OCCUV3807R1ZG,2025-01,97245,540250
INV-7381,32GXBQV0319F1ZX,2025-01,119663.82,664799
INV-7382,33OLPXT6026S1ZS,2025-01,175854.42,976969
INV-7383,27XRXKV8255D1ZQ,2025-01,61775.28,343196
INV-7384,11ZVDLZ4968I1ZK,2025-01,22559.76,125332
INV-7385,05VCMUF8489V1ZM,2025-01,86886.18,482701
INV-7386,34IGRIG1649C1ZA,2025-01,19015.38,105641
INV-7387,15KVKSI3296P1ZC,2025-01,169513.2,941740
INV-7388,02PDJVP7634L1ZN,2025-01,125815.5,698975
INV-7389,24EZMCL6014S1ZD,2025-01,116236.98,645761
INV-7390,20SDOVY1377U1ZN,2025-01,123697.8,687210
INV-7391,28ZJAFJ0381V1ZA,2025-01,134246.34,745813
INV-7392,07VHJHS1002E1ZU,2025-01,21939.48,121886
INV-7393,02GUREW9408C1ZK,2025-01,75270.78,418171
INV-7394,07TFIVZ2570F1ZP,2025-01,81524.34,452913
INV-7395,35OJJPX0292M1ZL,2025-01,109626.66,609037
INV-7396,22DRBDW4138T1ZF,2025-01,74538,414100
INV-7397,05FKCFW5410P1ZT,2025-01,140685.66,781587
INV-7398,34BBHYY0751Q1ZV,2025-01,39398.76,218882
INV-7399,36LEWLT8274H1ZI,2025-01,91734.48,509636
INV-7400,24CAIJH1145N1ZD,2025-01,141811.36,916847
INV-7401,30VRLYP0969K1ZX,2025-01,103024.98,572361
INV-7402,15ZEHUN5756Y1ZT,2025-01,50039.64,277998
INV-7403,14RIHYQ4576D1ZV,2025-01,14440.86,80227
INV-7404,12MCGFN0921W1ZF,2025-01,63547.2,353040
INV-7405,18WDDGE6007H1ZS,2025-01,104746.86,581927
INV-7406,28VMIHO1878Y1ZB,2025-01,40745.26,261045
INV-7407,34EHGJA6310L1ZY,2025-01,113775.3,632085
INV-7408,23DZKDZ8794X1ZR,2025-01,31852.08,176956
INV-7409,09EACEA6346S1ZI,2025-01,28606.5,158925
INV-7410,32MGIWO9049M1ZO,2025-01,148411.62,824509
INV-7411,24SVPXC2616S1ZU,2025-01,107413.02,596739
INV-7412,09IMTOG3467P1ZR,2025-01,64132.74,356293
INV-7413,08ITQSA3261T1ZU,2025-01,145973.32,984159
INV-7414,05TPSBY1730Y1ZO,2025-01,93317.4,518430
INV-7415,05ITQUT3058F1ZY,2025-01,2611.62,14509
INV-7416,02BMKRM9006C1ZE,2025-01,150660.72,837004
INV-7417,30BVMNQ5720L1ZH,2025-01,31544.1,175245
INV-7418,04WDZIZ8918F1ZY,2025-01,144103.14,800573
INV-7419,17FCAJZ6575Y1ZF,2025-01,107529.48,597386
INV-7420,13YHHYZ7764P1ZL,2025-01,61566.66,342037
INV-7421,24GJXEK3626W1ZD,2025-01,154872.18,860401
INV-7422,24CAIJH1145N1ZD,2025-01,25540.38,141891
INV-7423,12QUDKQ3015Y1ZU,2025-01,58389.84,324388
INV-7424,05GMCIH9139D1ZK,2025-01,46825.38,260141
INV-7425,32BXFNY1950C1ZG,2025-01,89965.08,499806
INV-7426,16GQPXB3303O1ZV,2025-01,2809.93,18025
INV-7427,05SXWQV5720I1ZR,2025-01,176172.3,978735
INV-7428,15HFZLT1044G1ZD,2025-01,138084.3,767135
INV-7429,26DPSBX3279L1ZA,2025-01,146287.98,812711
INV-7430,35WRYZK4650V1ZL,2025-01,136756.26,759757
INV-7431,12IBLFU5177E1ZT,2025-01,132802.31,841896
INV-7432,26DPSBX3279L1ZA,2025-01,175416.48,974536
INV-7433,34QBFQT5133V1ZZ,2025-01,145236.78,806871
INV-7434,35DJTGJ6364T1ZR,2025-01,62016.66,344537
INV-7435,19GBHOT1335A1ZF,2025-01,92534.94,514083
INV-7436,20LOFKQ4710W1ZQ,2025-01,75397.86,418877
INV-7437,04QPORH7041C1ZZ,2025-01,115525.44,641808
INV-7438,26MXGQK3310O1ZO,2025-01,173065.86,961477
INV-7439,26PRCLW1234K1ZY,2025-01,10278,60384
INV-7440,20DAYTY9195Q1ZK,2025-01,54394.92,302194
INV-7441,13ZDZMG6295Y1ZJ,2025-01,129227.58,717931
INV-7442,19HPLRJ0839I1ZU,2025-01,169488.9,941605
INV-7443,35IAWGP9053Z1ZK,2025-01,67633.56,375742
INV-7444,30CKEYC1111G1ZQ,2025-01,156881.34,871563
INV-7445,18ODSCR8472B1ZM,2025-01,90443.52,502464
INV-7446,10MAKDX6534I1ZR,2025-01,159253.38,884741
INV-7447,09NPWWL5474U1ZE,2025-01,129740.94,720783
INV-7448,30QQONQ3358O1ZJ,2025-01,91403.46,507797
INV-7449,24LMPWW0966C1ZZ,2025-01,135765.72,754254
INV-7450,32HEVQW9413R1ZQ,2025-01,147487.5,819375
INV-7451,09DBASM4906N1ZO,2025-01,87727.14,487373
INV-7452,36HRYDD1526W1ZK,2025-01,116415.54,646753
INV-7453,37DNFBT3455H1ZN,2025-01,73074.78,405971
INV-7454,37KQMQH9486J1ZO,2025-01,38561.76,214232
INV-7455,19WAOCZ2954E1ZQ,2025-01,4433.49,26858
INV-7456,12UYSDK4157G1ZO,2025-01,71001.9,394455
INV-7457,24VAZPV6967H1ZI,2025-01,157347.36,874152
INV-7458,08MBTFR6385C1ZZ,2025-01,129100.68,717226
INV-7459,29KHVLK6051U1ZO,2025-01,70602.48,392236
INV-7460,18VWRZF3773X1ZN,2025-01,119602.98,664461
INV-7461,25GJZCI8515O1ZR,2025-01,36207.72,201154
INV-7462,02CFRHP4547K1ZL,2025-01,111168.54,617603
INV-7463,08OOXKI7109C1ZL,2025-01,47830.14,265723
INV-7464,30DDTOT4539E1ZQ,2025-01,88368.12,490934
INV-7465,25GJZCI8515O1ZR,2025-01,55500.12,308334
INV-7466,31HACDG3400R1ZG,2025-01,71642.2,451800
INV-7467,19NHVZG5395E1ZC,2025-01,64948.86,360827
INV-7468,16NUPSH6521C1ZF,2025-01,104761.45,625245
INV-7469,30AERUX1433Y1ZD,2025-01,63849.96,354722
INV-7470,10ROEBN7181A1ZY,2025-01,19953.72,110854
INV-7471,01YAOQS0373X1ZX,2025-01,135588.78,753271
INV-7472,14RSRBQ5242U1ZW,2025-01,7599.96,42222
INV-7473,19IKFUW3521P1ZZ,2025-01,73132.01,430820
INV-7474,31XAWLF5211T1ZW,2025-01,128389.89,762634
INV-7475,31FVHOH1720Q1ZH,2025-01,161230.86,895727
INV-7476,28CCFTO6234V1ZS,2025-01,114644.7,636915
INV-7477,12FVFEU8899O1ZU,2025-01,175163.58,973131
INV-7478,24CAIJH1145N1ZD,2025-01,56350.98,313061
INV-7479,12UYSDK4157G1ZO,2025-01,40872.96,227072
INV-7480,07EJJFF1911E1ZP,2025-01,18646.92,103594
INV-7481,07WISHY8543K1ZD,2025-01,55344.24,307468
INV-7482,26RRSRZ2430W1ZS,2025-01,109409.22,607829
INV-7483,37YCAID6479X1ZX,2025-01,74353.68,413076
INV-7484,07EJJFF1911E1ZP,2025-01,135974.16,755412
INV-7485,29VCWVD9094X1ZM,2025-01,121382.28,674346
INV-7486,23DZKDZ8794X1ZR,2025-01,129915.18,721751
INV-7487,36SJPHN4716Y1ZR,2025-01,6130.8,34060
INV-7488,28WVVSN3687O1ZW,2025-01,95200.74,528893
INV-7489,29GPDUQ3180A1ZF,2025-01,125879.94,699333
INV-7490,24LMPWW0966C1ZZ,2025-01,29404.26,163357
INV-7491,26JOBAE4475D1ZQ,2025-01,75947.04,421928
INV-7492,19QXCON7991F1ZB,2025-01,143284.72,910004
INV-7493,06HRMLH7142V1ZS,2025-01,111156.61,765608
INV-7494,10GQLRX4250L1ZS,2025-01,56554.2,314190
INV-7495,10MAXQG6069Z1ZD,2025-01,8289.36,46052
INV-7496,19GBHOT1335A1ZF,2025-01,108797,718104
INV-7497,37YCMBT7145I1ZQ,2025-01,104873.58,582631
INV-7498,30JVWFR3207L1ZU,2025-01,18099.9,100555
INV-7499,20QFFHN7621D1ZA,2025-01,58920.29,405302
INV-7500,17IWSHA9074Y1ZH,2025-01,113013,627850
INV-7501,01PNWWB9905L1ZD,2025-01,65580.3,364335
INV-7502,30URHFU6941V1ZB,2025-01,28835.64,160198
INV-7503,19NHVZG5395E1ZC,2025-01,77419.08,430106
INV-7504,21GOQYP4748T1ZH,2025-01,12562.02,69789
INV-7505,30TJATI8878C1ZJ,2025-01,39198.96,217772
INV-7506,13IPZDV7275I1ZY,2025-01,81224.82,451249
INV-7507,26JURYD6700Y1ZU,2025-01,73784.7,409915
INV-7508,26BCVUJ4608S1ZY,2025-01,158949,883050
INV-7509,30DDTOT4539E1ZQ,2025-01,18675.36,103752
INV-7510,29CPGOQ5801U1ZL,2025-01,8918.64,49548
INV-7511,28VNADR1712I1ZE,2025-01,156712.32,870624
INV-7512,37KQMQH9486J1ZO,2025-01,14250.6,79170
INV-7513,25RPIWK6623K1ZJ,2025-01,23308.74,129493
INV-7514,11XQWTK0889P1ZX,2025-01,60258.06,334767
INV-7515,28OCYRD0354B1ZJ,2025-01,34545.06,191917
INV-7516,25YWFYY6699G1ZI,2025-01,45331.92,251844
INV-7517,14EWUHM1869J1ZX,2025-01,54398.88,302216
INV-7518,07FVWTL8060W1ZK,2025-01,168041.7,933565
INV-7519,24VBWWP5457B1ZO,2025-01,119763.36,665352
INV-7520,19MYWQY4649C1ZF,2025-01,141393.78,785521
INV-7521,14RVYGQ8899X1ZU,2025-01,51347.34,285263
INV-7522,10HAVWI4099P1ZJ,2025-01,85504.32,475024
INV-7523,02CFRHP4547K1ZL,2025-01,47559.24,264218
INV-7524,25NFORJ3744C1ZK,2025-01,102549.24,569718
INV-7525,14RLIVV8375W1ZV,2025-01,150694.02,837189
INV-7526,08MBTFR6385C1ZZ,2025-01,129084.66,717137
INV-7527,25RPIWK6623K1ZJ,2025-01,14404.14,80023
INV-7528,35WRYZK4650V1ZL,2025-01,145440,808000
INV-7529,04QPORH7041C1ZZ,2025-01,88407.54,491153
INV-7530,28SKIJJ5641M1ZL,2025-01,88244.28,490246
INV-7531,21PPPJV6872T1ZS,2025-01,143491.82,965630
INV-7532,15BPBLF6134G1ZU,2025-01,164716.74,915093
INV-7533,32HEVQW9413R1ZQ,2025-01,130311.9,723955
INV-7534,03TEJUW3138X1ZO,2025-01,129078,717100
INV-7535,20AQFJI6157Y1ZI,2025-01,117475.74,652643
INV-7536,27XRXKV8255D1ZQ,2025-01,40077.72,222654
INV-7537,07RBVMQ4335Z1ZI,2025-01,96896.16,538312
INV-7538,01OMLEB9484C1ZS,2025-01,107062.2,594790
INV-7539,20QFFHN7621D1ZA,2025-01,60013.08,333406
INV-7540,16PUSXA7955G1ZZ,2025-01,116254.8,645860
INV-7541,30GDERV6083C1ZW,2025-01,140233.32,779074
INV-7542,07GELKH2948R1ZD,2025-01,144767.16,804262
INV-7543,10MAXQG6069Z1ZD,2025-01,77055.01,519421
INV-7544,04HUQBR0328V1ZL,2025-01,165398.04,918878
INV-7545,08HUMPU8934F1ZB,2025-01,92154.6,511970
INV-7546,24EZMCL6014S1ZD,2025-01,25443,141350
INV-7547,32BXFNY1950C1ZG,2025-01,154774.98,859861
INV-7548,16KCEGV4546B1ZG,2025-01,46378.8,257660
INV-7549,09ZQYNS3134S1ZV,2025-01,172811.52,960064
INV-7550,28EDFFB3253W1ZJ,2025-01,6438.24,35768
INV-7551,09GBSOO4553O1ZI,2025-01,76639.14,425773
INV-7552,12FVVGL9728Q1ZM,2025-01,176259.24,979218
INV-7553,17FCAJZ6575Y1ZF,2025-01,27633.98,176634
INV-7554,16SJUSB4414M1ZL,2025-01,83899.8,466110
INV-7555,22DRBDW4138T1ZF,2025-01,132246.36,734702
INV-7556,35OJJPX0292M1ZL,2025-01,133776.54,743203
INV-7557,11ZVDLZ4968I1ZK,2025-01,123271.74,684843
INV-7558,28PDYEO0579V1ZP,2025-01,69340.25,424369
INV-7559,09RVTRN6433F1ZG,2025-01,105665.04,587028
INV-7560,28KWWFQ6073J1ZQ,2025-01,170157.6,945320
INV-7561,16WFFGQ1196V1ZP,2025-01,1927.44,10708
INV-7562,08CRXOA9644B1ZW,2025-01,111975.66,622087
INV-7563,07LVITY3702O1ZP,2025-01,108553.5,603075
INV-7564,08MBTFR6385C1ZZ,2025-01,62850.78,349171
INV-7565,17SOXYX6228N1ZZ,2025-01,92448.18,513601
INV-7566,31UPTFL7002D1ZC,2025-01,62710.56,348392
INV-7567,08HUMPU8934F1ZB,2025-01,73556.82,408649
INV-7568,02MNDKU5916Z1ZX,2025-01,160081.2,889340
INV-7569,05GFPYJ6220G1ZK,2025-01,71513.82,397299
INV-7570,25LRRCQ7701W1ZZ,2025-01,7335,40750
INV-7571,21WXLUP8739S1ZT,2025-01,179443.62,996909
INV-7572,30NOLJE6582Q1ZI,2025-01,85001.22,472229
INV-7573,27UIMTG6871N1ZL,2025-01,149153.76,828632
INV-7574,28ZJAFJ0381V1ZA,2025-01,105879.96,588222
INV-7575,31XAWLF5211T1ZW,2025-01,15006.42,83369
INV-7576,33QHKJZ5525K1ZO,2025-01,134183.15,914891
INV-7577,05ODRBF5048J1ZY,2025-01,68033.7,377965
INV-7578,25KURZB7288O1ZH,2025-01,85111.56,472842
INV-7579,19NHVZG5395E1ZC,2025-01,160630.2,892390
INV-7580,11TLQMI7586L1ZH,2025-01,9232.2,51290
INV-7581,16ABUMP3010T1ZK,2025-01,69947.82,388599
INV-7582,11XORDW1743Y1ZO,2025-01,115700.94,642783
INV-7583,24SBDHK5873D1ZU,2025-01,113982.66,633237
INV-7584,24VBWWP5457B1ZO,2025-01,100485.18,558251
INV-7585,15XPDOA9047B1ZN,2025-01,169591.86,942177
INV-7586,30QHQEA0511I1ZE,2025-01,89198.64,495548
INV-7587,10EQXIY0809Y1ZS,2025-01,123079.14,683773
INV-7588,05QMSQD0091H1ZR,2025-01,113092.74,628293
INV-7589,21UHJDN5710M1ZT,2025-01,20990.52,116614
INV-7590,10HAVWI4099P1ZJ,2025-01,4289.94,23833
INV-7591,05GISRT5596K1ZQ,2025-01,75678.84,420438
INV-7592,08HUMPU8934F1ZB,2025-01,53749.08,298606
INV-7593,30MYDXG3193K1ZO,2025-01,6132.96,34072
INV-7594,06DMIIU9473Y1ZE,2025-01,115183.26,639907
INV-7595,31NYLVV9060W1ZO,2025-01,32385.96,179922
INV-7596,09RVTRN6433F1ZG,2025-01,78821.28,437896
INV-7597,32PCVHK5199T1ZL,2025-01,24272.82,134849
INV-7598,18TIHEA7797Q1ZD,2025-01,74360.88,413116
INV-7599,32GXBQV0319F1ZX,2025-01,4374.36,24302
INV-7600,11VUDGQ8518D1ZJ,2025-01,5539.5,30775
INV-7601,31FVHOH1720Q1ZH,2025-01,150057.36,833652
INV-7602,10NKQVR0678B1ZH,2025-01,124711.38,692841
INV-7603,31FVHOH1720Q1ZH,2025-01,114725.72,745837
INV-7604,24LMPWW0966C1ZZ,2025-01,46950.84,260838
INV-7605,28PQHHU2546H1ZX,2025-01,140484.42,780469
INV-7606,04FXWBG6219S1ZS,2025-01,133408.26,741157
INV-7607,23IJVXP7370D1ZH,2025-01,149377.5,829875
INV-7608,29TDFSP4053R1ZZ,2025-01,122973.48,683186
INV-7609,03MJDYW5974K1ZH,2025-01,127002.06,705567
INV-7610,26ZNDLD4290X1ZB,2025-01,78808.68,437826
INV-7611,36ROMWN3496L1ZY,2025-01,95423.94,530133
INV-7612,09YATAM4864G1ZS,2025-01,73603.62,408909
INV-7613,36GSFRA4156W1ZE,2025-01,150715.98,837311
INV-7614,30TCRFK9917X1ZR,2025-01,59164.56,328692
INV-7615,05DFRAS8941C1ZH,2025-01,43110.18,239501
INV-7616,03RVHXB4166W1ZW,2025-01,14178.42,78769
INV-7617,34EHGJA6310L1ZY,2025-01,82796.94,459983
INV-7618,11PGISE1309T1ZV,2025-01,126872.82,704849
INV-7619,16KCEGV4546B1ZG,2025-01,166761.54,926453
INV-7620,22RNPYX5984U1ZN,2025-01,142893,793850
INV-7621,29XDLYF4300Q1ZL,2025-01,150256.08,834756
INV-7622,29VHNEJ0205Z1ZP,2025-01,163392.66,907737
INV-7623,11XQWTK0889P1ZX,2025-01,176733,981850
INV-7624,04EGBVX4443M1ZV,2025-01,82763.28,459796
INV-7625,24ZUBJL1972F1ZW,2025-01,80409.96,446722
INV-7626,31UPTFL7002D1ZC,2025-01,75718.98,420661
INV-7627,37MBBYX5093G1ZS,2025-01,47162.16,262012
INV-7628,19ZTZRU7931P1ZB,2025-01,116789.02,705201
INV-7629,24LMPWW0966C1ZZ,2025-01,100800.72,560004
INV-7630,24MGTTV4896N1ZI,2025-01,97661.34,542563
INV-7631,31HACDG3400R1ZG,2025-01,31822.92,176794
INV-7632,09DBASM4906N1ZO,2025-01,153584.1,853245
INV-7633,26JURYD6700Y1ZU,2025-01,103687.44,698796
INV-7634,15TAOPS2125H1ZP,2025-01,47826,265700
INV-7635,04HUQBR0328V1ZL,2025-01,65447.46,363597
INV-7636,28EDFFB3253W1ZJ,2025-01,5114.41,34934
INV-7637,32COLPC4200X1ZI,2025-01,13044.06,72467
INV-7638,36RMEFB7030P1ZQ,2025-01,114268.68,634826
INV-7639,08ITQSA3261T1ZU,2025-01,77465.88,430366
INV-7640,19GBHOT1335A1ZF,2025-01,157085.28,872696
INV-7641,14XKMNJ0707M1ZE,2025-01,38996.28,216646
INV-7642,22EHZFQ9082I1ZB,2025-01,144897.48,804986
INV-7643,11VUDGQ8518D1ZJ,2025-01,108844.92,604694
