invoice_no,seller_gstin,buyer_gstin,invoice_date,taxable_value,cgst,sgst,igst,total_tax
INV-6630,24PSBFH0212U1ZL,08KOGSA9577V1ZG,16-10-2025,415185,0,0,74733.3,74733.3
INV-6631,18ODSCR8472B1ZM,28CCFTO6234V1ZS,13-11-2025,556328,0,0,100139.04,100139.04
INV-6632,22CLTQE0316D1ZU,35AVCWT8752Z1ZZ,25-01-2026,907409,0,0,163333.62,163333.62
INV-6633,32BIQJN6421R1ZP,37FQTGB7390V1ZN,28-11-2025,70282,0,0,12650.76,12650.76
INV-6634,35UXMHM3677O1ZE,18JKQUG9503W1ZL,29-11-2025,411200,0,0,74016,74016
INV-6635,14OZMJY4556X1ZV,13LDAKV3844U1ZT,19-01-2026,121685,0,0,21903.3,21903.3
INV-6636,26NKIII1515Y1ZL,13ZETAS9984W1ZS,12-12-2025,279156,0,0,50248.08,50248.08
INV-6637,31FVHOH1720Q1ZH,14VKUYA8549J1ZY,19-10-2025,817235,0,0,147102.3,147102.3
INV-6638,28QGWLJ2674Z1ZR,14JCJWE2293F1ZP,14-12-2025,505252,0,0,90945.36,90945.36
INV-6639,22CJJIG0419C1ZR,29LGJZJ9602D1ZO,07-01-2026,850617,0,0,153111.06,153111.06
INV-6640,01XAFDY6472D1ZB,35AVCWT8752Z1ZZ,14-10-2025,436283,0,0,78530.94,78530.94
INV-6641,10PXUWW9393D1ZK,18TIHEA7797Q1ZD,30-12-2025,547456,0,0,98542.08,98542.08
INV-6642,15XPDOA9047B1ZN,07LVITY3702O1ZP,30-10-2025,870442,0,0,156679.56,156679.56
INV-6643,28JJHJZ8074N1ZZ,32GXBQV0319F1ZX,11-02-2026,775659,0,0,139618.62,139618.62
INV-6644,36KIHLW7654N1ZE,37YCMBT7145I1ZQ,15-11-2025,267058,0,0,48070.44,48070.44
INV-6645,35GZUXF6547Y1ZM,23FGCUW4619F1ZZ,21-09-2025,934735,0,0,168252.3,168252.3
INV-6646,13ZDZMG6295Y1ZJ,22BUBDU6468E1ZX,21-12-2025,992106,0,0,178579.08,178579.08
INV-6647,02BMKRM9006C1ZE,22EHZFQ9082I1ZB,19-10-2025,232466,0,0,41843.88,41843.88
INV-6648,06DMIIU9473Y1ZE,04VZDVJ6652C1ZA,14-01-2026,73714,0,0,13268.52,13268.52
INV-6649,23FGCUW4619F1ZZ,05HBKZG8109G1ZT,04-12-2025,737383,0,0,132728.94,132728.94
INV-6650,21GOQYP4748T1ZH,12TIYUW8271B1ZP,24-09-2025,576815,0,0,103826.7,103826.7
INV-6651,19GBHOT1335A1ZF,13UZHER1153N1ZI,20-02-2026,244187,0,0,43953.66,43953.66
INV-6652,16WFFGQ1196V1ZP,06NPGQR6655T1ZB,18-12-2025,925040,0,0,166507.2,166507.2
INV-6653,34DIBWW3817X1ZJ,14VKUYA8549J1ZY,21-12-2025,232917,0,0,41925.06,41925.06
INV-6654,22RNPYX5984U1ZN,31WEVPU8162X1ZV,01-10-2025,22704,0,0,4086.72,4086.72
INV-6655,28SKIJJ5641M1ZL,32DTGZE8076K1ZO,11-02-2026,678960,0,0,122212.8,122212.8
INV-6656,32PCVHK5199T1ZL,22BYMJX2969P1ZX,28-09-2025,508734,0,0,91572.12,91572.12
INV-6657,28ZJAFJ0381V1ZA,28SKVPD3953S1ZY,03-10-2025,895662,0,0,161219.16,161219.16
INV-6658,37AGPDL6303U1ZL,23ICNHB0945Q1ZK,20-12-2025,151483,0,0,27266.94,27266.94
INV-6659,28CCFTO6234V1ZS,02BMKRM9006C1ZE,21-12-2025,592209,0,0,106597.62,106597.62
INV-6660,01ROKEJ7672R1ZE,03TEJUW3138X1ZO,20-11-2025,390191,0,0,70234.38,70234.38
INV-6661,31JIXWO2175M1ZH,21CREDI2227K1ZJ,24-02-2026,562208,0,0,101197.44,101197.44
INV-6662,13ZDZMG6295Y1ZJ,25LRRCQ7701W1ZZ,17-02-2026,968789,0,0,174382.02,174382.02
INV-6663,24MLYMO3828C1ZJ,30BVMNQ5720L1ZH,23-11-2025,381130,0,0,68603.4,68603.4
INV-6664,14OOHYU5138R1ZO,35FOTOQ9663V1ZQ,13-12-2025,526049,0,0,94688.82,94688.82
INV-6665,28RGIRK8590U1ZF,14EUHTR1448J1ZV,04-10-2025,24848,0,0,4472.64,4472.64
INV-6666,24CAIJH1145N1ZD,03ADQIX9273K1ZF,17-09-2025,681319,0,0,122637.42,122637.42
INV-6667,14EWUHM1869J1ZX,05LXLCR8330R1ZJ,25-12-2025,610873,0,0,109957.14,109957.14
INV-6668,32VROXP3750B1ZY,13DTOUN0309Z1ZJ,03-12-2025,941419,0,0,169455.42,169455.42
INV-6669,31UJPTT6014H1ZC,15BPBLF6134G1ZU,10-10-2025,668439,0,0,120319.02,120319.02
INV-6670,23FGCUW4619F1ZZ,05QMSQD0091H1ZR,09-11-2025,699817,0,0,125967.06,125967.06
INV-6671,08AHFTR8040G1ZH,25NFORJ3744C1ZK,23-09-2025,762067,0,0,137172.06,137172.06
INV-6672,31GRZPF0457Y1ZM,24SBDHK5873D1ZU,14-09-2025,164286,0,0,29571.48,29571.48
INV-6673,27QHEMO9182P1ZB,29TDFSP4053R1ZZ,16-02-2026,908224,0,0,163480.32,163480.32
INV-6674,32COLPC4200X1ZI,10EQXIY0809Y1ZS,29-11-2025,104396,0,0,18791.28,18791.28
INV-6675,36ROMWN3496L1ZY,35AVCWT8752Z1ZZ,23-01-2026,639632,0,0,115133.76,115133.76
INV-6676,20GRSUB9445W1ZN,25RPIWK6623K1ZJ,24-09-2025,303985,0,0,54717.3,54717.3
INV-6677,30WTALU8473O1ZW,27QHEMO9182P1ZB,31-10-2025,28415,0,0,5114.7,5114.7
INV-6678,15ZEHUN5756Y1ZT,08QTTWS7738Q1ZV,19-01-2026,337343,0,0,60721.74,60721.74
INV-6679,36HRYDD1526W1ZK,09WUQEZ4901E1ZJ,06-10-2025,111050,0,0,19989,19989
INV-6680,29VHNEJ0205Z1ZP,07IZKOY5620M1ZS,02-11-2025,707290,0,0,127312.2,127312.2
INV-6681,07MIHIH6961Q1ZY,15GJHYS1847A1ZH,08-11-2025,568461,0,0,102322.98,102322.98
INV-6682,14XKMNJ0707M1ZE,16TRMPG4468C1ZM,26-11-2025,649277,0,0,116869.86,116869.86
INV-6683,27UAZGL2560P1ZE,27UIMTG6871N1ZL,12-09-2025,129200,0,0,23256,23256
INV-6684,16ENVGK3459H1ZJ,19GIXCD3124K1ZR,11-11-2025,548428,0,0,98717.04,98717.04
INV-6685,22XMMAD1488O1ZZ,19WAOCZ2954E1ZQ,05-09-2025,963211,0,0,173377.98,173377.98
INV-6686,25RPIWK6623K1ZJ,29CPGOQ5801U1ZL,07-01-2026,176688,0,0,31803.84,31803.84
INV-6687,36FQOFP8086K1ZI,30HKWUQ7160F1ZD,25-01-2026,557338,0,0,100320.84,100320.84
INV-6688,07LGOAT9126C1ZA,22BYMJX2969P1ZX,16-09-2025,345544,0,0,62197.92,62197.92
INV-6689,33DMNBY8459F1ZW,16ATMZP3442V1ZP,02-09-2025,425688,0,0,76623.84,76623.84
INV-6690,14RLIVV8375W1ZV,22CLTQE0316D1ZU,19-12-2025,993102,0,0,178758.36,178758.36
INV-6691,03TENLH9489P1ZL,31XAWLF5211T1ZW,18-01-2026,450700,0,0,81126,81126
INV-6692,05KLOVQ6103K1ZR,31QFXWF1631I1ZS,02-01-2026,813684,0,0,146463.12,146463.12
INV-6693,20BKPAH2123A1ZP,04UHUTO6022Y1ZM,10-11-2025,944805,0,0,170064.9,170064.9
INV-6694,01ZYWEM2403M1ZI,34HSINF6783E1ZI,27-11-2025,684050,0,0,123129,123129
INV-6695,09YATAM4864G1ZS,04EGBVX4443M1ZV,21-09-2025,405044,0,0,72907.92,72907.92
INV-6696,30MYDXG3193K1ZO,17VTPBI0990P1ZB,02-11-2025,183797,0,0,33083.46,33083.46
INV-6697,15ZCRGV9092Z1ZM,30WTALU8473O1ZW,15-12-2025,513909,0,0,92503.62,92503.62
INV-6698,16KCEGV4546B1ZG,07TFIVZ2570F1ZP,02-02-2026,229977,0,0,41395.86,41395.86
INV-6699,05JLNVM5884L1ZZ,26MXGQK3310O1ZO,01-09-2025,211819,0,0,38127.42,38127.42
INV-6700,36FQOFP8086K1ZI,10NKQVR0678B1ZH,12-01-2026,432424,0,0,77836.32,77836.32
INV-6701,22NHTSP5266K1ZX,36OGHIS7867O1ZZ,12-09-2025,234014,0,0,42122.52,42122.52
INV-6702,31GSLZY0374P1ZD,30QHQEA0511I1ZE,06-09-2025,969193,0,0,174454.74,174454.74
INV-6703,17IWSHA9074Y1ZH,07CJHJV8660S1ZA,15-10-2025,106754,0,0,19215.72,19215.72
INV-6704,20LOFKQ4710W1ZQ,13ZETAS9984W1ZS,04-02-2026,847003,0,0,152460.54,152460.54
INV-6705,09QPAGU3964M1ZL,16YRIXY3529Y1ZL,20-01-2026,534972,0,0,96294.96,96294.96
INV-6706,10UXOZO1226O1ZL,01MNMTK9720T1ZX,22-11-2025,163806,0,0,29485.08,29485.08
INV-6707,32PCVHK5199T1ZL,16TRMPG4468C1ZM,02-12-2025,871617,0,0,156891.06,156891.06
INV-6708,05SXWQV5720I1ZR,26JOBAE4475D1ZQ,21-09-2025,444445,0,0,80000.1,80000.1
INV-6709,04EGBVX4443M1ZV,17FCAJZ6575Y1ZF,22-02-2026,886583,0,0,159584.94,159584.94
INV-6710,27XRXKV8255D1ZQ,15ZCRGV9092Z1ZM,19-01-2026,982922,0,0,176925.96,176925.96
INV-6711,37KQMQH9486J1ZO,17RSRVQ9634S1ZL,22-01-2026,492521,0,0,88653.78,88653.78
INV-6712,37ADLJL0133I1ZH,09GBSOO4553O1ZI,28-01-2026,506770,0,0,91218.6,91218.6
INV-6713,11ZVDLZ4968I1ZK,21QSPKX7975O1ZN,02-10-2025,537000,0,0,96660,96660
INV-6714,31UECLL4769D1ZB,02BMKRM9006C1ZE,15-01-2026,936839,0,0,168631.02,168631.02
INV-6715,06BKSMK4513C1ZO,26RRSRZ2430W1ZS,04-10-2025,722307,0,0,130015.26,130015.26
INV-6716,22QRDXN6365G1ZN,34IGRIG1649C1ZA,10-11-2025,752842,0,0,135511.56,135511.56
INV-6717,20EGVKX3719X1ZC,30URHFU6941V1ZB,12-10-2025,295980,0,0,53276.4,53276.4
INV-6718,02DGGTT2309P1ZR,16NUPSH6521C1ZF,13-02-2026,479784,0,0,86361.12,86361.12
INV-6719,37OJOTJ4900J1ZT,04MXBHA0165G1ZF,18-12-2025,589012,0,0,106022.16,106022.16
INV-6720,29TDFSP4053R1ZZ,11WUFFF2658Y1ZV,02-10-2025,478323,0,0,86098.14,86098.14
INV-6721,36CPIKH3099H1ZS,15PGACU1846F1ZM,09-02-2026,282095,0,0,50777.1,50777.1
INV-6722,02DGGTT2309P1ZR,12IAABK5637I1ZG,12-11-2025,476794,0,0,85822.92,85822.92
INV-6723,14RMGAC1549Y1ZQ,37MBBYX5093G1ZS,07-01-2026,339121,0,0,61041.78,61041.78
INV-6724,33KIOSS1900E1ZP,27PXNVO3752G1ZT,11-10-2025,91153,0,0,16407.54,16407.54
INV-6725,14RIHYQ4576D1ZV,21QSPKX7975O1ZN,17-02-2026,728789,0,0,131182.02,131182.02
INV-6726,22NHTSP5266K1ZX,36KIHLW7654N1ZE,05-01-2026,795327,0,0,143158.86,143158.86
INV-6727,12FVVGL9728Q1ZM,07TFIVZ2570F1ZP,29-11-2025,79529,0,0,14315.22,14315.22
INV-6728,08CRXOA9644B1ZW,36LEWLT8274H1ZI,24-10-2025,345969,0,0,62274.42,62274.42
INV-6729,35VOSZO7794O1ZS,37HOAHL5644G1ZQ,02-10-2025,594923,0,0,107086.14,107086.14
INV-6730,15TAOPS2125H1ZP,05DFRAS8941C1ZH,25-09-2025,544698,0,0,98045.64,98045.64
INV-6731,22OGRCY5454R1ZD,03NLVBZ5375Q1ZY,20-11-2025,667653,0,0,120177.54,120177.54
INV-6732,06HRMLH7142V1ZS,30GDERV6083C1ZW,10-10-2025,876935,0,0,157848.3,157848.3
INV-6733,12VBULH0109Q1ZM,05GISRT5596K1ZQ,10-10-2025,286377,0,0,51547.86,51547.86
INV-6734,37LWLDM6145A1ZC,04JLHRP1012C1ZP,06-01-2026,440990,0,0,79378.2,79378.2
INV-6735,27PXNVO3752G1ZT,13SKRJX4200R1ZH,19-01-2026,913080,0,0,164354.4,164354.4
INV-6736,33QHKJZ5525K1ZO,18TIHEA7797Q1ZD,28-10-2025,728534,0,0,131136.12,131136.12
INV-6737,01YAOQS0373X1ZX,07PYOXJ9158H1ZD,29-12-2025,168269,0,0,30288.42,30288.42
INV-6738,33KIOSS1900E1ZP,01YAOQS0373X1ZX,31-01-2026,724351,0,0,130383.18,130383.18
INV-6739,24VBWWP5457B1ZO,19NHVZG5395E1ZC,19-09-2025,991104,0,0,178398.72,178398.72
INV-6740,34WICDY1497H1ZV,12OOTTO6741Z1ZF,20-02-2026,641900,0,0,115542,115542
INV-6741,11ARWIM9524W1ZR,35YMKTA1088Q1ZU,05-02-2026,359951,0,0,64791.18,64791.18
INV-6742,04EGBVX4443M1ZV,34QBFQT5133V1ZZ,11-10-2025,856494,0,0,154168.92,154168.92
INV-6743,19AHHWB2275Z1ZG,15KVKSI3296P1ZC,05-10-2025,983496,0,0,177029.28,177029.28
INV-6744,30TCRFK9917X1ZR,28PQHHU2546H1ZX,17-10-2025,576252,0,0,103725.36,103725.36
INV-6745,06DMIIU9473Y1ZE,30PBRRE0104L1ZQ,13-09-2025,898494,0,0,161728.92,161728.92
INV-6746,18HGTPX7631Z1ZW,22OGRCY5454R1ZD,20-10-2025,113066,0,0,20351.88,20351.88
INV-6747,10LHQLF8276N1ZW,17RSRVQ9634S1ZL,21-02-2026,865092,0,0,155716.56,155716.56
INV-6748,31QFXWF1631I1ZS,16SPIFR3730X1ZN,26-02-2026,522181,0,0,93992.58,93992.58
INV-6749,16GQPXB3303O1ZV,34ZKYZD2028N1ZW,28-09-2025,416872,0,0,75036.96,75036.96
INV-6750,34IGRIG1649C1ZA,16ATMZP3442V1ZP,15-02-2026,134174,0,0,24151.32,24151.32
INV-6751,07YOCHN3434T1ZP,28QGWLJ2674Z1ZR,02-01-2026,148365,0,0,26705.7,26705.7
INV-6752,04WDZIZ8918F1ZY,04QPORH7041C1ZZ,30-09-2025,163862,0,0,29495.16,29495.16
INV-6753,12FVFEU8899O1ZU,24RTYKT1404N1ZI,09-10-2025,416451,0,0,74961.18,74961.18
INV-6754,22BYMJX2969P1ZX,07EJJFF1911E1ZP,01-01-2026,252187,0,0,45393.66,45393.66
INV-6755,15FDDTP4545V1ZG,32MGIWO9049M1ZO,20-10-2025,750756,0,0,135136.08,135136.08
INV-6756,05AXRYV4637N1ZL,27XRXKV8255D1ZQ,08-11-2025,900804,0,0,162144.72,162144.72
INV-6757,09EACEA6346S1ZI,32ZQMEU1749R1ZU,03-11-2025,646980,0,0,116456.4,116456.4
INV-6758,15QYSPP2554L1ZZ,23FGCUW4619F1ZZ,09-12-2025,264395,0,0,47591.1,47591.1
INV-6759,28OCYRD0354B1ZJ,16PUSXA7955G1ZZ,06-12-2025,524672,0,0,94440.96,94440.96
INV-6760,14XKMNJ0707M1ZE,37LWLDM6145A1ZC,14-11-2025,654018,0,0,117723.24,117723.24
INV-6761,19ZTZRU7931P1ZB,17PEYKL7714U1ZV,01-01-2026,830972,0,0,149574.96,149574.96
INV-6762,04UHUTO6022Y1ZM,15ZEHUN5756Y1ZT,29-11-2025,364753,0,0,65655.54,65655.54
INV-6763,35FOTOQ9663V1ZQ,18ODSCR8472B1ZM,26-10-2025,23914,0,0,4304.52,4304.52
INV-6764,04JLHRP1012C1ZP,37KQMQH9486J1ZO,02-02-2026,785668,0,0,141420.24,141420.24
INV-6765,10LHQLF8276N1ZW,25NFORJ3744C1ZK,12-09-2025,890661,0,0,160318.98,160318.98
INV-6766,24EZMCL6014S1ZD,34QBFQT5133V1ZZ,02-02-2026,238610,0,0,42949.8,42949.8
INV-6767,36CPIKH3099H1ZS,37FZETA7927W1ZC,19-09-2025,366792,0,0,66022.56,66022.56
INV-6768,32GXBQV0319F1ZX,09IMTOG3467P1ZR,08-12-2025,895163,0,0,161129.34,161129.34
INV-6769,07IZKOY5620M1ZS,28KWWFQ6073J1ZQ,19-02-2026,959032,0,0,172625.76,172625.76
INV-6770,28EDFFB3253W1ZJ,10GQLRX4250L1ZS,04-02-2026,684976,0,0,123295.68,123295.68
INV-6771,27PXNVO3752G1ZT,17SOXYX6228N1ZZ,26-09-2025,657880,0,0,118418.4,118418.4
INV-6772,30JDJPG8039X1ZC,34QBFQT5133V1ZZ,02-01-2026,785055,0,0,141309.9,141309.9
INV-6773,07TFIVZ2570F1ZP,15FDDTP4545V1ZG,18-12-2025,755441,0,0,135979.38,135979.38
INV-6774,27IMRDZ9168P1ZP,28OCYRD0354B1ZJ,25-11-2025,336295,0,0,60533.1,60533.1
INV-6775,28RGIRK8590U1ZF,14RIHYQ4576D1ZV,01-02-2026,229400,0,0,41292,41292
INV-6776,30VRLYP0969K1ZX,02QGMCY4236X1ZW,11-02-2026,336488,0,0,60567.84,60567.84
INV-6777,01NKASN2564F1ZD,04MXBHA0165G1ZF,14-02-2026,516878,0,0,93038.04,93038.04
INV-6778,16ABUMP3010T1ZK,15QYSPP2554L1ZZ,01-02-2026,745639,0,0,134215.02,134215.02
INV-6779,31XBJCK7866O1ZT,02BMKRM9006C1ZE,31-12-2025,991686,0,0,178503.48,178503.48
INV-6780,30TCRFK9917X1ZR,06BPXFP1906M1ZV,15-02-2026,348379,0,0,62708.22,62708.22
INV-6781,29XDLYF4300Q1ZL,06PNQKP0612K1ZZ,06-11-2025,571778,0,0,102920.04,102920.04
INV-6782,19NHVZG5395E1ZC,13LDAKV3844U1ZT,19-11-2025,668280,0,0,120290.4,120290.4
INV-6783,29GPDUQ3180A1ZF,29KWBNS1542I1ZZ,14-10-2025,824160,0,0,148348.8,148348.8
INV-6784,35VOSZO7794O1ZS,27GCAOZ3676Y1ZA,18-02-2026,789778,0,0,142160.04,142160.04
INV-6785,08CRXOA9644B1ZW,30QHQEA0511I1ZE,04-11-2025,469182,0,0,84452.76,84452.76
INV-6786,10MAKDX6534I1ZR,18ODSCR8472B1ZM,14-02-2026,573847,0,0,103292.46,103292.46
INV-6787,32OMAAG9846J1ZN,13UORYV7784C1ZD,30-12-2025,159027,0,0,28624.86,28624.86
INV-6788,16NUPSH6521C1ZF,14EUHTR1448J1ZV,20-09-2025,327249,0,0,58904.82,58904.82
INV-6789,19WAOCZ2954E1ZQ,28EDFFB3253W1ZJ,19-10-2025,457062,0,0,82271.16,82271.16
INV-6790,32BIQJN6421R1ZP,27IMRDZ9168P1ZP,29-10-2025,442027,0,0,79564.86,79564.86
INV-6791,22SMMFE8005F1ZE,22BUBDU6468E1ZX,21-02-2026,317698,0,0,57185.64,57185.64
INV-6792,16GQPXB3303O1ZV,20NKKQO9338S1ZN,11-11-2025,253167,0,0,45570.06,45570.06
INV-6793,03RVHXB4166W1ZW,08BIDGE5033L1ZO,13-12-2025,458028,0,0,82445.04,82445.04
INV-6794,10MAXQG6069Z1ZD,13SKRJX4200R1ZH,09-11-2025,79618,0,0,14331.24,14331.24
INV-6795,26JURYD6700Y1ZU,24XRNGL0999J1ZC,24-09-2025,151256,0,0,27226.08,27226.08
INV-6796,25LRRCQ7701W1ZZ,04WDZIZ8918F1ZY,23-10-2025,239249,0,0,43064.82,43064.82
INV-6797,05GISRT5596K1ZQ,05AXRYV4637N1ZL,28-01-2026,228431,0,0,41117.58,41117.58
INV-6798,32OCCUV3807R1ZG,31UJPTT6014H1ZC,26-11-2025,532420,0,0,95835.6,95835.6
INV-6799,36KIHLW7654N1ZE,11FATAH4797C1ZF,17-01-2026,971540,0,0,174877.2,174877.2
INV-6800,18FZLKA1555K1ZD,36ROMWN3496L1ZY,09-09-2025,747464,0,0,134543.52,134543.52
INV-6801,02BIZUF8558H1ZK,34BBHYY0751Q1ZV,30-12-2025,470515,0,0,84692.7,84692.7
INV-6802,33OLPXT6026S1ZS,32WBMGZ0264H1ZC,07-10-2025,422617,0,0,76071.06,76071.06
INV-6803,30NOLJE6582Q1ZI,29VHNEJ0205Z1ZP,18-02-2026,228499,0,0,41129.82,41129.82
INV-6804,19IKFUW3521P1ZZ,29EOOWD7907H1ZC,05-02-2026,880177,0,0,158431.86,158431.86
INV-6805,37FZETA7927W1ZC,22WMJHO1688E1ZR,31-08-2025,396178,0,0,71312.04,71312.04
INV-6806,09EACEA6346S1ZI,32ZQMEU1749R1ZU,17-01-2026,683744,0,0,123073.92,123073.92
INV-6807,19KUUSF6549T1ZW,06BKSMK4513C1ZO,14-01-2026,247648,0,0,44576.64,44576.64
INV-6808,23IJWMU7732K1ZN,17FSITY6172S1ZY,24-11-2025,404175,0,0,72751.5,72751.5
INV-6809,14VKUYA8549J1ZY,02MNDKU5916Z1ZX,20-09-2025,373813,0,0,67286.34,67286.34
INV-6810,34HSINF6783E1ZI,14OZMJY4556X1ZV,26-12-2025,573655,0,0,103257.9,103257.9
INV-6811,08CRXOA9644B1ZW,32DTGZE8076K1ZO,20-11-2025,845816,0,0,152246.88,152246.88
INV-6812,04FXWBG6219S1ZS,27UIMTG6871N1ZL,05-01-2026,499227,0,0,89860.86,89860.86
INV-6813,23IJWMU7732K1ZN,32BIQJN6421R1ZP,21-11-2025,843312,0,0,151796.16,151796.16
INV-6814,08QTTWS7738Q1ZV,07MIHIH6961Q1ZY,24-12-2025,753460,0,0,135622.8,135622.8
INV-6815,24DUGXU0820W1ZS,07DFPTR1747Y1ZS,27-01-2026,772477,0,0,139045.86,139045.86
INV-6816,14FTVBC8134I1ZV,22YTNUD8896E1ZG,04-10-2025,672898,0,0,121121.64,121121.64
INV-6817,16HZLJV4972Z1ZX,07FVWTL8060W1ZK,14-09-2025,307203,0,0,55296.54,55296.54
INV-6818,30SLTZH8544X1ZS,20LOFKQ4710W1ZQ,26-10-2025,667574,0,0,120163.32,120163.32
INV-6819,08ITQSA3261T1ZU,29VHNEJ0205Z1ZP,24-09-2025,987158,0,0,177688.44,177688.44
INV-6820,19NHVZG5395E1ZC,10PXUWW9393D1ZK,06-11-2025,76733,0,0,13811.94,13811.94
INV-6821,36FQOFP8086K1ZI,02MHXCV7337Q1ZP,17-01-2026,23765,0,0,4277.7,4277.7
INV-6822,03CMKLT6824N1ZG,02CNJLE3395B1ZE,19-10-2025,90659,0,0,16318.62,16318.62
INV-6823,34BBHYY0751Q1ZV,01OMLEB9484C1ZS,06-10-2025,434137,0,0,78144.66,78144.66
INV-6824,02MNDKU5916Z1ZX,35UXMHM3677O1ZE,16-12-2025,686887,0,0,123639.66,123639.66
INV-6825,10VYYJE5725D1ZS,04PTYFF6110A1ZN,13-12-2025,248998,0,0,44819.64,44819.64
INV-6826,15XPDOA9047B1ZN,15FDDTP4545V1ZG,28-10-2025,710077,0,0,127813.86,127813.86
INV-6827,10NKQVR0678B1ZH,37DZXIO2158E1ZJ,13-02-2026,942560,0,0,169660.8,169660.8
INV-6828,15PGACU1846F1ZM,36OGHIS7867O1ZZ,07-10-2025,277539,0,0,49957.02,49957.02
INV-6829,30BVMNQ5720L1ZH,34HMTAR3399I1ZZ,04-11-2025,520502,0,0,93690.36,93690.36
INV-6830,03LRWGB4577E1ZQ,31UECLL4769D1ZB,26-01-2026,781693,0,0,140704.74,140704.74
INV-6831,36OGHIS7867O1ZZ,22BUBDU6468E1ZX,26-01-2026,763890,0,0,137500.2,137500.2
INV-6832,11PGISE1309T1ZV,29HBFUP1144R1ZL,10-09-2025,312635,0,0,56274.3,56274.3
INV-6833,19PUOEW4276M1ZH,11MNMIA9592L1ZB,20-02-2026,221059,0,0,39790.62,39790.62
INV-6834,22BUBDU6468E1ZX,17BTNTM7515T1ZB,18-09-2025,455385,0,0,81969.3,81969.3
INV-6835,08GDJDK5544R1ZW,30VRLYP0969K1ZX,20-02-2026,988136,0,0,177864.48,177864.48
INV-6836,22SMMFE8005F1ZE,30TJATI8878C1ZJ,01-10-2025,687180,0,0,123692.4,123692.4
INV-6837,26NQNKS0562J1ZC,21WXLUP8739S1ZT,11-01-2026,868962,0,0,156413.16,156413.16
INV-6838,33GASVP6844K1ZR,20SDOVY1377U1ZN,10-01-2026,943957,0,0,169912.26,169912.26
INV-6839,28EFEHW0622N1ZR,09GQGPS2908J1ZG,02-11-2025,484396,0,0,87191.28,87191.28
INV-6840,05GRHFC9771F1ZW,35VOSZO7794O1ZS,23-11-2025,792504,0,0,142650.72,142650.72
INV-6841,28EFEHW0622N1ZR,29VCWVD9094X1ZM,08-02-2026,466662,0,0,83999.16,83999.16
INV-6842,08AHFTR8040G1ZH,05QMSQD0091H1ZR,19-11-2025,338673,0,0,60961.14,60961.14
INV-6843,16GQPXB3303O1ZV,11MNMIA9592L1ZB,14-01-2026,301383,0,0,54248.94,54248.94
INV-6844,22BUBDU6468E1ZX,28PDYEO0579V1ZP,19-02-2026,976492,0,0,175768.56,175768.56
INV-6845,17RSRVQ9634S1ZL,06BPXFP1906M1ZV,26-01-2026,900272,0,0,162048.96,162048.96
INV-6846,17RSRVQ9634S1ZL,09IMTOG3467P1ZR,02-01-2026,742900,0,0,133722,133722
INV-6847,08ITQSA3261T1ZU,24JKLOZ6878R1ZN,11-10-2025,626964,0,0,112853.52,112853.52
INV-6848,36HRYDD1526W1ZK,27GCAOZ3676Y1ZA,05-01-2026,953345,0,0,171602.1,171602.1
INV-6849,03RVHXB4166W1ZW,25EBYZI9874U1ZF,09-10-2025,453942,0,0,81709.56,81709.56
INV-6850,12MKOGG4929P1ZG,13ZETAS9984W1ZS,26-10-2025,451425,0,0,81256.5,81256.5
INV-6851,28EDFFB3253W1ZJ,07RBVMQ4335Z1ZI,23-02-2026,786333,0,0,141539.94,141539.94
INV-6852,01OMLEB9484C1ZS,15RQMYJ3165J1ZD,04-11-2025,916225,0,0,164920.5,164920.5
INV-6853,14JCJWE2293F1ZP,35UXMHM3677O1ZE,20-01-2026,353301,0,0,63594.18,63594.18
INV-6854,10HAVWI4099P1ZJ,32ZQMEU1749R1ZU,16-11-2025,299488,0,0,53907.84,53907.84
INV-6855,09NPWWL5474U1ZE,06NNJXC8925F1ZK,21-02-2026,318035,0,0,57246.3,57246.3
INV-6856,24JKLOZ6878R1ZN,02CNJLE3395B1ZE,27-12-2025,231552,0,0,41679.36,41679.36
INV-6857,24AAMJP9075Y1ZY,20DAYTY9195Q1ZK,11-02-2026,377485,0,0,67947.3,67947.3
INV-6858,18VWRZF3773X1ZN,32ZQMEU1749R1ZU,18-11-2025,902827,0,0,162508.86,162508.86
INV-6859,32MGIWO9049M1ZO,33ZRCZU9981E1ZH,11-12-2025,465376,0,0,83767.68,83767.68
INV-6860,35DJTGJ6364T1ZR,28SKVPD3953S1ZY,23-11-2025,858302,0,0,154494.36,154494.36
INV-6861,10MAXQG6069Z1ZD,35IAWGP9053Z1ZK,10-10-2025,125389,0,0,22570.02,22570.02
INV-6862,26NQNKS0562J1ZC,33KBBSU5181T1ZK,26-01-2026,523399,0,0,94211.82,94211.82
INV-6863,13THBXY4145Q1ZA,26JURYD6700Y1ZU,05-10-2025,79713,0,0,14348.34,14348.34
INV-6864,31UJPTT6014H1ZC,18HGTPX7631Z1ZW,28-11-2025,796891,0,0,143440.38,143440.38
INV-6865,19GBHOT1335A1ZF,32MGIWO9049M1ZO,22-11-2025,684072,0,0,123132.96,123132.96
INV-6866,13ZETAS9984W1ZS,34UMONK6196O1ZK,04-12-2025,674488,0,0,121407.84,121407.84
INV-6867,16HZLJV4972Z1ZX,31UJPTT6014H1ZC,18-01-2026,804750,0,0,144855,144855
